,provinsi,kab_kota,kecamatan,desa,TOTAL,lat,long
4207,JAWA BARAT,KUNINGAN,CIMAHI,MARGAMUKTI,12,-7.022573947906494,108.68513488769531
4208,JAWA BARAT,KUNINGAN,CIWARU,BAOK,12,-7.037779808044434,108.63845825195312
4209,JAWA BARAT,KUNINGAN,CIWARU,LEBAKHERANG,12,-7.087170124053955,108.5967788696289
4210,JAWA BARAT,CIREBON,DEPOK,CIKEDUK,12,-6.755559921264648,108.43509674072266
4211,JAWA BARAT,CIREBON,DEPOK,KEDUANAN,12,-6.43310022354126,108.27230072021484
4212,JAWA BARAT,KUNINGAN,MALEBER,BUNIASIH,12,-7.032451152801514,108.58025360107422
4213,JAWA BARAT,MAJALENGKA,LIGUNG,LEUWEUNG HAPIT,12,-6.652740001678467,108.31082916259766
4214,JAWA BARAT,SUBANG,BLANAKAN,LANGENSARI,12,-6.164450168609619,107.41130065917969
4215,JAWA BARAT,INDRAMAYU,TUKDANA,SUKADANA,12,-6.537386894226074,108.291259765625
4216,JAWA BARAT,MAJALENGKA,KERTAJATI,BANTARJATI,12,-6.395249843597412,108.11409759521484
4217,JAWA BARAT,MAJALENGKA,KERTAJATI,PASIRIPIS,12,-6.383810043334961,108.11427307128906
4218,JAWA BARAT,GARUT,CISEWU,KARANGSEWU,12,-7.442890167236328,107.4710464477539
4219,JAWA BARAT,CIAMIS,SUKADANA,SUKADANA,12,-7.2620530128479,108.43343353271484
4220,JAWA BARAT,INDRAMAYU,JATIBARANG,KEBULEN,12,-6.273039817810059,108.1758804321289
4221,JAWA BARAT,CIREBON,MUNDU,MUNDUMESIGIT,12,-6.773425102233887,108.58533477783203
4222,JAWA BARAT,BEKASI,SUKAKARYA,SUKAINDAH,12,-6.113519191741943,107.15927124023438
4223,JAWA BARAT,KARAWANG,BATUJAYA,BATURADEN,12,-6.066810131072998,107.18446350097656
4224,JAWA BARAT,CIREBON,PLUMBON,BODESARI,12,-6.71156644821167,108.48566436767578
4225,JAWA BARAT,KUNINGAN,GARAWANGI,CIRUKEM,12,-7.034443378448486,108.52584838867188
4226,JAWA BARAT,INDRAMAYU,GABUSWETAN,GABUS KULON,12,-6.439424991607666,108.07714080810547
4227,JAWA BARAT,KUNINGAN,CIBINGBIN,CIPONDOK,12,-7.059490203857422,108.7682876586914
4228,JAWA BARAT,BEKASI,TARUMAJAYA,PAHLAWAN SETIA,12,-6.169372081756592,107.01417541503906
4229,JAWA BARAT,CIREBON,PLUMBON,CEMPAKA,12,-6.442699909210205,108.28099822998047
4230,JAWA BARAT,MAJALENGKA,LEMAHSUGIH,KALAPADUA,12,-7.0040178298950195,108.2254409790039
4231,JAWA BARAT,CIREBON,GEMPOL,GEMPOL,12,-6.421500205993652,108.2437973022461
4232,JAWA BARAT,KUNINGAN,CIGUGUR,WINDUHERANG,12,-6.967120170593262,108.47315979003906
4233,JAWA BARAT,KUNINGAN,CIAWIGEBANG,CIKUBANGMULYA,12,-6.934726238250732,108.62410736083984
4234,JAWA BARAT,CIREBON,SURANENGGALA,PURWAWINANGUN,11,,
4235,JAWA BARAT,INDRAMAYU,WIDASARI,UJUNGJAYA,11,-6.458776950836182,108.26649475097656
4236,JAWA BARAT,KARAWANG,BANYUSARI,TALUNJAYA,11,-6.302440166473389,107.51699829101562
4237,JAWA BARAT,CIREBON,SUSUKAN LEBAK,SUSUKAN TONGGOH,11,-6.513899803161621,108.37000274658203
4238,JAWA BARAT,KUNINGAN,CIDAHU,CIKEUSIK,11,-6.954287052154541,108.66525268554688
4239,JAWA BARAT,KARAWANG,LEMAHABANG,LEMAHMUKTI,11,-6.28810977935791,107.44999694824219
4240,JAWA BARAT,BANDUNG,ARJASARI,ANCOLMEKAR,11,-7.570000171661377,107.40370178222656
4241,JAWA BARAT,CIAMIS,BANJARSARI,RATAWANGI,11,-6.764190196990967,108.35069274902344
4242,JAWA BARAT,CIAMIS,RANCAH,BOJONGGEDANG,11,-7.252930164337158,108.52336120605469
4243,JAWA BARAT,KUNINGAN,CIBINGBIN,CIANGIR,11,-7.104700088500977,108.73040008544922
4244,JAWA BARAT,CIREBON,CILEDUG,CILEDUG WETAN,11,-6.914433002471924,108.75212097167969
4245,JAWA BARAT,PANGANDARAN,PARIGI,CINTARATU,11,-7.639941692352295,108.51190185546875
4246,JAWA BARAT,PANGANDARAN,KALIPUCANG,PAMOTAN,11,-7.658689022064209,108.76397705078125
4247,JAWA BARAT,PANGANDARAN,PADAHERANG,MARUYUNGSARI,11,-7.514679908752441,108.7287826538086
4248,JAWA BARAT,CIREBON,JAMBLANG,BOJONG LOR,11,-6.655590057373047,108.47063446044922
4249,JAWA BARAT,KARAWANG,PAKISJAYA,TELAGAJAYA,11,-6.025760173797607,107.15141296386719
4250,JAWA BARAT,CIREBON,LEMAHABANG,SINDANGLAUT,11,-6.0,109.0
4251,JAWA BARAT,CIREBON,LOSARI,ASTANALANGGAR,11,-6.854383945465088,108.8048324584961
4252,JAWA BARAT,KUNINGAN,NUSAHERANG,JAMBAR,11,-6.595200061798096,108.25520324707031
4253,JAWA BARAT,KUNINGAN,PANCALANG,PANCALANG,11,-6.821632385253906,108.49176788330078
4254,JAWA BARAT,PANGANDARAN,CIJULANG,KONDANGJAJAR,11,-7.707286834716797,108.48119354248047
4255,JAWA BARAT,CIAMIS,PANUMBANGAN,SINDANGMUKTI,11,-7.739999771118164,108.13390350341797
4256,JAWA BARAT,KUNINGAN,PASAWAHAN,CIDAHU,11,-6.474549770355225,108.2654037475586
4257,JAWA BARAT,SUBANG,PUSAKANAGARA,KALENTAMBO,11,-6.267158031463623,107.8823013305664
4258,JAWA BARAT,INDRAMAYU,KRANGKENG,KAPRINGAN,11,-6.323177814483643,108.28893280029297
4259,JAWA BARAT,INDRAMAYU,KROYA,KROYA,11,-6.495204925537109,108.06243133544922
4260,JAWA BARAT,INDRAMAYU,KROYA,TEMIYANG,11,-6.456789970397949,108.02452087402344
4261,JAWA BARAT,CIAMIS,SUKAMANTRI,MEKARWANGI,11,-7.0961151123046875,108.34333038330078
4262,JAWA BARAT,CIAMIS,TAMBAKSARI,KADUPANDAK,11,-7.217310905456543,108.56514739990234
4263,JAWA BARAT,BEKASI,CABANGBUNGIN,LENGGAHJAYA,11,-6.4375,107.93399810791016
4264,JAWA BARAT,KUNINGAN,SINDANG AGUNG,TARAJU,11,-6.947635650634766,108.5321273803711
4265,JAWA BARAT,CIREBON,KLANGENAN,BANGODUA,11,-6.394750118255615,108.27239990234375
4266,JAWA BARAT,CIREBON,GEBANG,GEBANG ILIR,11,-6.819622039794922,108.7316665649414
4267,JAWA BARAT,CIREBON,KAPETAKAN,GROGOL,11,-6.573042869567871,108.50518798828125
4268,JAWA BARAT,MAJALENGKA,CINGAMBUL,CIMANGGU GIRANG,11,-7.032010078430176,108.35286712646484
4269,JAWA BARAT,CIAMIS,JATINAGARA,CINTANAGARA,11,-7.207114219665527,108.41509246826172
4270,JAWA BARAT,KUNINGAN,CILIMUS,LINGGASANA,11,-6.885166168212891,108.47295379638672
4271,JAWA BARAT,INDRAMAYU,INDRAMAYU,DUKUH,11,-6.377689838409424,108.32148742675781
4272,JAWA BARAT,MAJALENGKA,JATITUJUH,BIYAWAK,11,-6.657571792602539,108.20362091064453
4273,JAWA BARAT,CIREBON,TENGAH TANI,KEMLAKAGEDE,11,-6.423299789428711,108.31400299072266
4274,JAWA BARAT,INDRAMAYU,SINDANG,SINDANG,11,-6.333978176116943,108.32233428955078
4275,JAWA BARAT,CIREBON,PABEDILAN,KALIMUKTI,11,-6.522449970245361,108.4219970703125
4276,JAWA BARAT,MAJALENGKA,BANJARAN,BANJARAN,11,-6.574699878692627,108.18550109863281
4277,JAWA BARAT,KUNINGAN,CIPICUNG,CIPICUNG,11,-6.5640997886657715,108.32319641113281
4278,JAWA BARAT,KUNINGAN,CIPICUNG,SALAREUMA,11,-6.554200172424316,108.331298828125
4279,JAWA BARAT,MAJALENGKA,PANYINGKIRAN,CIJUREY,11,-6.490499973297119,108.1050033569336
4280,JAWA BARAT,CIREBON,DEPOK,KARANGWANGI,11,-6.456999778747559,108.27529907226562
4281,JAWA BARAT,PANGANDARAN,PARIGI,SELASARI,11,-7.586558818817139,108.52812957763672
4282,JAWA BARAT,KUNINGAN,DARMA,JAGARA,11,-7.040500164031982,108.25199890136719
4283,JAWA BARAT,INDRAMAYU,ANJATAN,ANJATAN UTARA,11,-6.3043999671936035,107.99299621582031
4284,JAWA BARAT,MAJALENGKA,PANYINGKIRAN,PASIR MUNCANG,11,-6.819039821624756,108.18199920654297
4285,JAWA BARAT,MAJALENGKA,SINDANG,GUNUNGKUNING,11,-6.491300106048584,108.19249725341797
4286,JAWA BARAT,MAJALENGKA,KERTAJATI,MEKARMULYA,11,,108.13135528564453
4287,JAWA BARAT,MAJALENGKA,KERTAJATI,SUKAKERTA,11,-6.623439788818359,
4288,JAWA BARAT,CIAMIS,BANJARANYAR,KARYAMUKTI,11,-7.492766857147217,108.51411437988281
4289,JAWA BARAT,MAJALENGKA,JATITUJUH,PANONGAN,11,-6.470399856567383,108.2332992553711
4290,JAWA BARAT,INDRAMAYU,ANJATAN,LEMPUYANG,11,-6.3866801261901855,107.9626693725586
4291,JAWA BARAT,KOTA BOGOR,BOGOR BARAT,PASIR MULYA,11,-6.598179817199707,106.77564239501953
4292,JAWA BARAT,KOTA DEPOK,CINERE,PANGKALAN JATI,11,-6.320380210876465,106.79292297363281
4293,JAWA BARAT,CIREBON,SURANENGGALA,KERATON,11,-6.382500171661377,108.31439971923828
4294,JAWA BARAT,CIAMIS,PURWADADI,BANTARDAWA,11,-7.438157081604004,108.6117935180664
4295,JAWA BARAT,KARAWANG,TEMPURAN,LEMAHSUBUR,11,-6.2065558433532715,107.41680145263672
4296,JAWA BARAT,KUNINGAN,DARMA,TUGUMULYA,11,-7.070425987243652,108.39327239990234
4297,JAWA BARAT,CIREBON,SUMBER,KEMANTREN,11,-6.7585601806640625,108.49388885498047
4298,JAWA BARAT,CIAMIS,CIMARAGAS,BEBER,11,-7.380797863006592,108.41807556152344
4299,JAWA BARAT,KUNINGAN,CIDAHU,CIDAHU,11,-6.58519983291626,108.36260223388672
4300,JAWA BARAT,SUBANG,PURWADADI,BELENDUNG,11,-6.275700092315674,107.40229797363281
4301,JAWA BARAT,KUNINGAN,DARMA,PANINGGARAN,11,-7.117499828338623,108.2490005493164
4302,JAWA BARAT,KUNINGAN,CILEBAK,CILEBAK,11,-7.136336803436279,108.58349609375
4303,JAWA BARAT,CIREBON,GEMPOL,WALAHAR,11,-6.421199798583984,108.2145004272461
4304,JAWA BARAT,INDRAMAYU,LOHBENER,LANGUT,11,-6.4069600105285645,108.23961639404297
4305,JAWA BARAT,CIREBON,SUMBER,PASALAKAN,10,-6.739620208740234,108.48285675048828
4306,JAWA BARAT,INDRAMAYU,CANTIGI,LAMARAN TARUNG,10,-6.279369831085205,108.23587036132812
4307,JAWA BARAT,CIAMIS,BANJARSARI,PURWASARI,10,-7.451600074768066,108.58174133300781
4308,JAWA BARAT,INDRAMAYU,SUKAGUMIWANG,BONDAN,10,-6.354650020599365,108.17500305175781
4309,JAWA BARAT,KUNINGAN,CIGANDAMEKAR,BABAKANJATI,10,-6.885254383087158,108.54736328125
4310,JAWA BARAT,CIREBON,TALUN,SARWADADI,10,-6.472663879394531,108.30188751220703
4311,JAWA BARAT,INDRAMAYU,SUKAGUMIWANG,GUNUNGSARI,10,-6.344649791717529,108.18150329589844
4312,JAWA BARAT,KUNINGAN,CIGANDAMEKAR,BUNIGEULIS,10,-6.900432586669922,108.55668640136719
4313,JAWA BARAT,INDRAMAYU,PASEKAN,BRONDONG,10,-6.305458068847656,108.32379913330078
4314,JAWA BARAT,INDRAMAYU,KEDOKAN BUNDER,JAYALAKSANA,10,-6.2856645584106445,108.23133087158203
4315,JAWA BARAT,KUNINGAN,KRAMATMULYA,GEREBA,10,-6.950222015380859,108.50491333007812
4316,JAWA BARAT,CIAMIS,CIDOLOG,HEGARMANAH,10,-7.232100009918213,108.24800109863281
4317,JAWA BARAT,INDRAMAYU,KERTASEMAYA,KLIWED,10,-6.315499782562256,108.2052993774414
4318,JAWA BARAT,CIAMIS,RAJADESA,RAJADESA,10,-7.1058502197265625,108.26499938964844
4319,JAWA BARAT,KUNINGAN,CIBEUREUM,SUKARAPIH,10,-7.0,108.72093200683594
4320,JAWA BARAT,INDRAMAYU,KERTASEMAYA,LEMAH AYU,10,-6.530139923095703,108.38722229003906
4321,JAWA BARAT,KUNINGAN,CIBEUREUM,KAWUNGSARI,10,-7.066544055938721,108.70880889892578
4322,JAWA BARAT,INDRAMAYU,KARANGAMPEL,TANJUNGSARI,10,-6.476799964904785,108.45719909667969
4323,JAWA BARAT,KUNINGAN,KRAMATMULYA,CILOWA,10,-6.945530891418457,108.49440002441406
4324,JAWA BARAT,CIREBON,PASALEMAN,TONJONG,10,-6.577000141143799,108.45120239257812
4325,JAWA BARAT,CIREBON,KALIWEDI,WARGABINANGUN,10,-6.57460880279541,108.39763641357422
4326,JAWA BARAT,PANGANDARAN,LANGKAPLANCAR,BANGUNKARYA,10,-7.593303203582764,108.50950622558594
4327,JAWA BARAT,MAJALENGKA,JATIWANGI,CIBENTAR,10,-6.784543037414551,108.28941345214844
4328,JAWA BARAT,CIREBON,PANGENAN,ASTANA MUKTI,10,-6.473400115966797,108.38800048828125
4329,JAWA BARAT,PANGANDARAN,LANGKAPLANCAR,BUNGUR RAYA,10,-7.542585849761963,108.5191421508789
4330,JAWA BARAT,INDRAMAYU,SLIYEG,SUDIKAMPIRAN,10,-6.2905402183532715,108.22341918945312
4331,JAWA BARAT,INDRAMAYU,TERISI,KARANGASEM,10,-6.471030235290527,108.17059326171875
4332,JAWA BARAT,INDRAMAYU,TERISI,RAJASINGA,10,-6.480470180511475,108.14704132080078
4333,JAWA BARAT,KUNINGAN,PANCALANG,PATALAGAN,10,-6.832615852355957,108.50212860107422
4334,JAWA BARAT,BEKASI,BABELAN,BUNIBAKTI,10,-6.639999866485596,107.22200012207031
4335,JAWA BARAT,MAJALENGKA,MALAUSMA,GIRIMUKTI,10,-7.256499767303467,108.12419891357422
4336,JAWA BARAT,INDRAMAYU,TERISI,PLOSOKEREP,10,-6.477099895477295,108.1385269165039
4337,JAWA BARAT,KARAWANG,CILEBAR,CIKANDE,10,-6.8495001792907715,107.2323989868164
4338,JAWA BARAT,KUNINGAN,JALAKSANA,SAYANA,10,-6.544000148773193,108.27510070800781
4339,JAWA BARAT,CIAMIS,PURWADADI,PURWAJAYA,10,-7.441780090332031,108.69039154052734
4340,JAWA BARAT,KUNINGAN,KADUGEDE,CIKETAK,10,-7.008407115936279,108.45829010009766
4341,JAWA BARAT,KUNINGAN,JALAKSANA,NANGGERANG,10,-6.551449775695801,108.29389953613281
4342,JAWA BARAT,KUNINGAN,PASAWAHAN,PADAMATANG,10,-6.472599983215332,108.25569915771484
4343,JAWA BARAT,KUNINGAN,SELAJAMBE,PADAHURIP,10,-7.5289998054504395,108.25270080566406
4344,JAWA BARAT,BEKASI,CIKARANG BARAT,JATIWANGI,10,-6.191500186920166,107.52200317382812
4345,JAWA BARAT,BEKASI,CABANGBUNGIN,SETIAJAYA,10,-6.359499931335449,107.83999633789062
4346,JAWA BARAT,KOTA CIREBON,PEKALIPAN,PEKALIPAN,10,-6.722249984741211,108.56398010253906
4347,JAWA BARAT,CIREBON,PALIMANAN,BEBERAN,10,-6.43310022354126,108.26000213623047
4348,JAWA BARAT,MAJALENGKA,CINGAMBUL,CIDADAP,10,-7.145999908447266,108.18550109863281
4349,JAWA BARAT,KUNINGAN,CILIMUS,LINGGAMEKAR,10,-6.8769049644470215,108.482177734375
4350,JAWA BARAT,KUNINGAN,CILIMUS,SETIANEGARA,10,-6.8746771812438965,108.46769714355469
4351,JAWA BARAT,KUNINGAN,CIMAHI,GUNUNGSARI,10,-7.005928993225098,108.71082305908203
4352,JAWA BARAT,BOGOR,PARUNG PANJANG,JAGABITA,10,-6.019999980926514,106.0315170288086
4353,JAWA BARAT,CIAMIS,PAMARICAN,PASIRNAGARA,10,-7.409320831298828,108.48069763183594
4354,JAWA BARAT,INDRAMAYU,HAURGEULIS,SIDADADI,10,-6.41802978515625,107.9627914428711
4355,JAWA BARAT,CIAMIS,BANJARANYAR,CIKUPA,10,-7.731389999389648,108.49287414550781
4356,JAWA BARAT,GARUT,PAMEUNGPEUK,BOJONG KIDUL,10,-7.6140007972717285,107.7327651977539
4357,JAWA BARAT,MAJALENGKA,JATITUJUH,JATIRAGA,10,-6.623880863189697,108.2437515258789
4358,JAWA BARAT,CIREBON,WERU,MEGU CILIK,10,-6.7181501388549805,108.49809265136719
4359,JAWA BARAT,CIREBON,BABAKAN,CANGKUANG,10,-6.8725762367248535,108.70780181884766
4360,JAWA BARAT,MAJALENGKA,BANJARAN,DARMALARANG,10,-6.58608865737915,108.20277404785156
4361,JAWA BARAT,KUNINGAN,CINIRU,CINIRU,10,-7.043523788452148,108.5006103515625
4362,JAWA BARAT,KUNINGAN,CIWARU,CITUNDUN,10,-7.126560211181641,108.63835144042969
4363,JAWA BARAT,CIREBON,CIWARINGIN,BRINGIN,10,-6.394100189208984,108.28289794921875
4364,JAWA BARAT,CIREBON,CIWARINGIN,GINTUNG TENGAH,10,-6.394100189208984,108.22570037841797
4365,JAWA BARAT,CIREBON,DEPOK,KASUGENGAN KIDUL,10,-6.42579984664917,108.27300262451172
4366,JAWA BARAT,CIREBON,DEPOK,KEJUDEN,10,-6.441400051116943,108.27529907226562
4367,JAWA BARAT,CIREBON,BABAKAN,BABAKAN,10,,
4368,JAWA BARAT,CIREBON,CIWARINGIN,GALAGAMBA,10,-6.395400047302246,108.23290252685547
4369,JAWA BARAT,KARAWANG,CILAMAYA KULON,BAYUR LOR,10,-6.2544097900390625,107.52783966064453
4370,JAWA BARAT,MAJALENGKA,LIGUNG,TEGALAREN,10,-6.420000076293945,108.1636962890625
4371,JAWA BARAT,MAJALENGKA,MAJA,SINDANGKERTA,10,-6.870279788970947,108.27758026123047
4372,JAWA BARAT,INDRAMAYU,ANJATAN,ANJATAN,10,-6.343550205230713,107.95604705810547
4373,JAWA BARAT,MAJALENGKA,SINDANG,INDRAKILA,10,-6.493800163269043,108.20159912109375
4374,JAWA BARAT,KOTA BOGOR,BOGOR TENGAH,PABATON,10,-6.588620185852051,106.79408264160156
4375,JAWA BARAT,CIREBON,PABUARAN,HULUBANTENG,10,-7.0,109.0
4376,JAWA BARAT,BANDUNG BARAT,PADALARANG,KERTAMULYA,10,-6.849207878112793,107.49444580078125
4377,JAWA BARAT,INDRAMAYU,JUNTINYUAT,JUNTINYUAT,10,-6.4361348152160645,108.43714141845703
4378,JAWA BARAT,CIREBON,MUNDU,SUCI,10,-6.753513813018799,108.58155822753906
4379,JAWA BARAT,BOGOR,TENJO,SINGABRAJA,10,-6.356253147125244,106.44385528564453
4380,JAWA BARAT,KARAWANG,RAWAMERTA,SEKARWANGI,10,-6.132500171661377,107.19419860839844
4381,JAWA BARAT,PURWAKARTA,WANAYASA,SAKAMBANG,10,-6.422500133514404,107.32350158691406
4382,JAWA BARAT,CIAMIS,CIMARAGAS,JAYARAKSA,10,-7.37845516204834,108.43971252441406
4383,JAWA BARAT,CIAMIS,CISAGA,KEPEL,10,-7.332036018371582,108.48057556152344
4384,JAWA BARAT,CIAMIS,CISAGA,SIDAMULYA,10,-7.320950031280518,108.46686553955078
4385,JAWA BARAT,CIANJUR,LELES,SINDANGSARI,10,-7.390137195587158,106.9749984741211
4386,JAWA BARAT,CIAMIS,LUMBUNG,SADEWATA,10,-7.716909885406494,108.19960021972656
4387,JAWA BARAT,KUNINGAN,DARMA,PARUNG,10,-7.011499881744385,108.2354965209961
4388,JAWA BARAT,KUNINGAN,GARAWANGI,CITIUSARI,10,-6.922244071960449,108.50562286376953
4389,JAWA BARAT,KUNINGAN,GARAWANGI,KARAMATWANGI,10,-7.0116801261901855,108.53990936279297
4390,JAWA BARAT,KUNINGAN,HANTARA,HANTARA,10,-7.057449817657471,108.45521545410156
4391,JAWA BARAT,KUNINGAN,KRAMATMULYA,CIKUBANGSARI,10,-6.9532036781311035,108.51933288574219
4392,JAWA BARAT,KUNINGAN,CIAWIGEBANG,CIJAGAMULYA,10,-6.9740400314331055,108.55439758300781
4393,JAWA BARAT,KUNINGAN,CILEBAK,MADAPAJAYA,10,-7.102761745452881,108.32250213623047
4394,JAWA BARAT,MAJALENGKA,SUMBERJAYA,PARAPATAN,10,-6.429500102996826,108.2145004272461
4395,JAWA BARAT,KUNINGAN,CILEBAK,BUNGURBERES,10,-7.827630043029785,108.35590362548828
4396,JAWA BARAT,KUNINGAN,CIGUGUR,GUNUNGKELING,10,-6.692359924316406,108.45173645019531
4397,JAWA BARAT,KUNINGAN,CIGUGUR,SUKAMULYA,10,-6.976920127868652,108.45816040039062
4398,JAWA BARAT,INDRAMAYU,LOHBENER,LEGOK,10,-6.171694278717041,106.35134887695312
4399,JAWA BARAT,KUNINGAN,CILIMUS,BANDORASA WETAN,10,-6.887731075286865,108.49056243896484
4400,JAWA BARAT,CIREBON,PABEDILAN,DUKUHWIDARA,9,-6.577499866485596,108.47339630126953
4401,JAWA BARAT,CIREBON,SUMBER,PERBUTULAN,9,-6.751629829406738,108.48889923095703
4402,JAWA BARAT,CIREBON,TALUN,KEPONGPONGAN,9,-6.45114803314209,108.30581665039062
4403,JAWA BARAT,CIANJUR,CIKADU,SUKAMANAH,9,-7.272034645080566,107.25507354736328
4404,JAWA BARAT,INDRAMAYU,PATROL,ARJASARI,9,-6.359000205993652,108.00399780273438
4405,JAWA BARAT,CIAMIS,PANAWANGAN,GIRILAYA,9,-7.570000171661377,108.2229995727539
4406,JAWA BARAT,CIAMIS,PANAWANGAN,NAGARAJATI,9,-7.699999809265137,108.26100158691406
4407,JAWA BARAT,CIAMIS,PANJALU,BAHARA,9,-7.635000228881836,108.16449737548828
4408,JAWA BARAT,CIAMIS,RAJADESA,ANDAPRAJA,9,-7.167089939117432,108.46340942382812
4409,JAWA BARAT,CIAMIS,PANAWANGAN,JAGABAYA,9,-7.690000057220459,108.19539642333984
4410,JAWA BARAT,CIAMIS,PANAWANGAN,NAGARAPAGEUH,9,-7.748499870300293,108.24199676513672
4411,JAWA BARAT,CIREBON,BEBER,SINDANGHAYU,9,-6.85290002822876,108.52940368652344
4412,JAWA BARAT,CIAMIS,PANAWANGAN,KERTAYASA,9,-7.71750020980835,108.17410278320312
4413,JAWA BARAT,BEKASI,TAMBELANG,SUKARAJA,9,-6.123799800872803,107.71499633789062
4414,JAWA BARAT,CIREBON,PLERED,KALIWULU,9,-6.041500091552734,108.0301513671875
4415,JAWA BARAT,CIREBON,PANGENAN,ENDER,9,-6.821899890899658,108.69471740722656
4416,JAWA BARAT,PANGANDARAN,MANGUNJAYA,KERTAJAYA,9,-7.490501880645752,108.71966552734375
4417,JAWA BARAT,MAJALENGKA,MAJALENGKA,TARIKOLOT,9,-6.8244099617004395,108.22421264648438
4418,JAWA BARAT,KUNINGAN,KUNINGAN,WINDUSENGKAHAN,9,-6.979629993438721,108.50035095214844
4419,JAWA BARAT,CIREBON,DUKUPUNTANG,BALAD,9,-6.762499809265137,108.42019653320312
4420,JAWA BARAT,CIREBON,LEMAHABANG,PICUNGPUGUR,9,-6.503699779510498,108.37310028076172
4421,JAWA BARAT,INDRAMAYU,SLIYEG,SLEMAN,9,-6.283599853515625,108.1948013305664
4422,JAWA BARAT,KUNINGAN,PANCALANG,SINDANGKEMPENG,9,-6.83682918548584,108.49917602539062
4423,JAWA BARAT,KUNINGAN,PANCALANG,MEKARJAYA,9,-6.481249809265137,108.29199981689453
4424,JAWA BARAT,INDRAMAYU,SLIYEG,TUGU,9,-6.442070007324219,108.36744689941406
4425,JAWA BARAT,KARAWANG,CIBUAYA,KALIDUNGJAYA,9,-6.026809215545654,107.3102035522461
4426,JAWA BARAT,KUNINGAN,JAPARA,CENGAL,9,-6.913519859313965,108.5483169555664
4427,JAWA BARAT,PURWAKARTA,PASAWAHAN,WARUNGKADU,9,-6.556301116943359,107.46520233154297
4428,JAWA BARAT,KUNINGAN,SELAJAMBE,SELAJAMBE,9,-7.760000228881836,108.27429962158203
4429,JAWA BARAT,CIAMIS,PURWADADI,SIDARAHAYU,9,-7.432888984680176,108.70707702636719
4430,JAWA BARAT,INDRAMAYU,INDRAMAYU,PABEAN UDIK,9,-6.314430236816406,108.32845306396484
4431,JAWA BARAT,INDRAMAYU,INDRAMAYU,PLUMBON,9,-6.3819899559021,108.31462097167969
4432,JAWA BARAT,BEKASI,BABELAN,PANTAIHURIP,9,-6.504000186920166,107.31900024414062
4433,JAWA BARAT,KUNINGAN,SUBANG,JATISARI,9,-7.177134037017822,108.5473403930664
4434,JAWA BARAT,CIAMIS,CISAGA,SUKAHURIP,9,-7.277172088623047,108.48890686035156
4435,JAWA BARAT,CIREBON,KLANGENAN,KREYO,9,-6.394499778747559,108.27300262451172
4436,JAWA BARAT,CIREBON,GEBANG,GEBANG KULON,9,-6.8172807693481445,108.72161865234375
4437,JAWA BARAT,MAJALENGKA,BANTARUJEG,HAURGEULIS,9,-6.563799858093262,108.181396484375
4438,JAWA BARAT,CIREBON,SUSUKAN,KEJIWAN,9,-6.381899833679199,108.22139739990234
4439,JAWA BARAT,MAJALENGKA,ARGAPURA,MEKARWANGI,9,-6.874686241149902,108.32303619384766
4440,JAWA BARAT,KUNINGAN,DARMA,CIMENGA,9,-7.084499835968018,108.4021987915039
4441,JAWA BARAT,KUNINGAN,DARMA,KARANGANYAR,9,-6.595250129699707,108.23480224609375
4442,JAWA BARAT,MAJALENGKA,PANYINGKIRAN,BANTRANGSANA,9,-6.484449863433838,108.11250305175781
4443,JAWA BARAT,KUNINGAN,MALEBER,MANDALAJAYA,9,-7.038000106811523,108.34500122070312
4444,JAWA BARAT,CIREBON,SUSUKAN,SUSUKAN,9,-6.657280921936035,108.3447494506836
4445,JAWA BARAT,KUNINGAN,CIPICUNG,CIMARANTEN,9,-6.563600063323975,108.31500244140625
4446,JAWA BARAT,KUNINGAN,CINIRU,CIJEMIT,9,-7.048999786376953,108.49839782714844
4447,JAWA BARAT,MAJALENGKA,LIGUNG,KODASARI,9,-6.384399890899658,108.1937026977539
4448,JAWA BARAT,MAJALENGKA,RAJAGALUH,SINDANGPANO,9,-6.820195198059082,108.36038970947266
4449,JAWA BARAT,MAJALENGKA,SINDANGWANGI,LENGKONG KULON,9,-6.470399856567383,108.2332992553711
4450,JAWA BARAT,MAJALENGKA,JATITUJUH,PASINDANGAN,9,-6.677299976348877,108.21430206298828
4451,JAWA BARAT,CIAMIS,SUKADANA,MARGAJAYA,9,-7.148630142211914,108.2526626586914
4452,JAWA BARAT,CIREBON,PABUARAN,JATIRENGGANG,9,-6.893527984619141,108.71397399902344
4453,JAWA BARAT,KARAWANG,CILAMAYA WETAN,MUARA,9,-6.236828804016113,107.6080551147461
4454,JAWA BARAT,MAJALENGKA,MAJA,MALONGPONG,9,-6.932000160217285,108.17169952392578
4455,JAWA BARAT,BOGOR,TENJO,SINGABANGSA,9,-6.314742088317871,106.47183990478516
4456,JAWA BARAT,INDRAMAYU,JATIBARANG,LOBENER LOR,9,-6.394100189208984,108.30323791503906
4457,JAWA BARAT,CIREBON,PABEDILAN,BABAKAN LOSARI LOR,9,-6.532549858093262,108.46141815185547
4458,JAWA BARAT,PANGANDARAN,CIJULANG,MARGACINTA,9,-7.708498954772949,
4459,JAWA BARAT,KUNINGAN,SELAJAMBE,CIBERUNG,9,-7.713500022888184,108.2854995727539
4460,JAWA BARAT,KUNINGAN,GARAWANGI,MEKARMULYA,9,-6.059100151062012,108.03340911865234
