kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,titik_longitude,titik_latitude,tahun,id
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202170.0,SUKARAJA,3202170017.0,LANGENSARI,32.02.33,SUKARAJA,32.02.33.2003,LANGENSARI,106.993989,-6873528.0,2019.0,694
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202170.0,SUKARAJA,3202170013.0,SUKARAJA,32.02.33,SUKARAJA,32.02.33.2004,SUKARAJA,106.958727,-6.910269,2019.0,695
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202170.0,SUKARAJA,3202170016.0,LIMBANGAN,32.02.33,SUKARAJA,32.02.33.2005,LIMBANGAN,106.966335,-6.884441,2019.0,696
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202170.0,SUKARAJA,3202170015.0,CISARUA,32.02.33,SUKARAJA,32.02.33.2006,CISARUA,1069263840.0,-68523512.0,2019.0,697
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202170.0,SUKARAJA,3202170014.0,SUKAMEKAR,32.02.33,SUKARAJA,32.02.33.2007,SUKAMEKAR,1069622794.0,-68874003.0,2019.0,698
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202170.0,SUKARAJA,3202170011.0,SELAWANGI,32.02.33,SUKARAJA,32.02.33.2008,SELAWANGI,6.98532,-6.930642,2019.0,699
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202170.0,SUKARAJA,3202170021.0,MARGALUYU,32.02.33,SUKARAJA,32.02.33.2009,MARGALUYU,106.99399,-6.87352,2019.0,700
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171004.0,KEBONPEDES,32.02.34,KEBONPEDES,32.02.34.2001,KEBONPEDES,-6568.0,106586.0,2019.0,701
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171003.0,CIKARET,32.02.34,KEBONPEDES,32.02.34.2002,CIKARET,106-57.36,6-56.20,2019.0,702
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171005.0,BOJONGSAWAH,32.02.34,KEBONPEDES,32.02.34.2003,BOJONGSAWAH,-6.5637,106.599,2019.0,703
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171001.0,SASAGARAN,32.02.34,KEBONPEDES,32.02.34.2004,SASAGARAN,106-57.36,6-57.29,2019.0,704
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202171.0,KEBONPEDES,3202171002.0,JAMBENENGGANG,32.02.34,KEBONPEDES,32.02.34.2005,JAMBENENGGANG,"106.58,7","6.56,56",2019.0,705
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202172.0,CIREUNGHAS,3202172002.0,CIREUNGHAS,32.02.35,CIREUNGHAS,32.02.35.2001,CIREUNGHAS,6.565395,107.112,2019.0,706
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202172.0,CIREUNGHAS,3202172001.0,CIPURUT,32.02.35,CIREUNGHAS,32.02.35.2002,CIPURUT,0.0,0.0,2019.0,707
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202172.0,CIREUNGHAS,3202172003.0,BENCOY,32.02.35,CIREUNGHAS,32.02.35.2003,BENCOY,6.56535,107.112,2019.0,708
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202172.0,CIREUNGHAS,3202172004.0,CIKURUTUG,32.02.35,CIREUNGHAS,32.02.35.2004,CIKURUTUG,55.55489864,107.053028,2019.0,709
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202172.0,CIREUNGHAS,3202172005.0,TEGALPANJANG,32.02.35,CIREUNGHAS,32.02.35.2005,TEGALPANJANG,0.06074467,107.5350374,2019.0,710
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202173.0,SUKALARANG,3202173005.0,SUKALARANG,32.02.36,SUKALARANG,32.02.36.2001,SUKALARANG,-6.884231,107.008105,2019.0,711
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202173.0,SUKALARANG,3202173006.0,SUKAMAJU,32.02.36,SUKALARANG,32.02.36.2002,SUKAMAJU,107.00091,-6.88127,2019.0,712
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202173.0,SUKALARANG,3202173004.0,CIMANGKOK,32.02.36,SUKALARANG,32.02.36.2003,CIMANGKOK,107.01556,-6.88073,2019.0,713
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202173.0,SUKALARANG,3202173003.0,TITISAN,32.02.36,SUKALARANG,32.02.36.2004,TITISAN,107025401.0,-6872518.0,2019.0,714
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202173.0,SUKALARANG,3202173001.0,SEMPLAK,32.02.36,SUKALARANG,32.02.36.2005,SEMPLAK,107003603.0,-6911643.0,2019.0,715
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202173.0,SUKALARANG,3202173002.0,PRIANGANJAYA,32.02.36,SUKALARANG,32.02.36.2006,PRIANGANJAYA,1070066145.0,-6896507.0,2019.0,716
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090003.0,PABUARAN,32.02.37,PABUARAN,32.02.37.2001,PABUARAN,7 12 - 1663,10649-5797,2019.0,717
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090002.0,CIWALAT,32.02.37,PABUARAN,32.02.37.2002,CIWALAT,"7°13'6.50""S 106","7°13'6.50""S 106°",2019.0,718
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090005.0,SIRNASARI,32.02.37,PABUARAN,32.02.37.2003,SIRNASARI,"7° 9'52.02""S","106°46'45.56""E",2019.0,719
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090006.0,BANTARSARI,32.02.37,PABUARAN,32.02.37.2004,BANTARSARI,"10650135""E","7113666""S",2019.0,720
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090001.0,SUKAJAYA,32.02.37,PABUARAN,32.02.37.2005,SUKAJAYA,10645-4396,713-5145,2019.0,721
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090004.0,CIBADAK,32.02.37,PABUARAN,32.02.37.2006,CIBADAK,"106°50'1.36""E","7°11'36.61""S",2019.0,722
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202090.0,PABUARAN,3202090007.0,LEMBUR SAWAH,32.02.37,PABUARAN,32.02.37.2007,LEMBUR SAWAH,"7°12'8.26""S","106°48'54.13""E",2019.0,723
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131004.0,PURABAYA,32.02.38,PURABAYA,32.02.38.2001,PURABAYA,"7'06'06""",106'52'45,2019.0,724
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131001.0,NEGLASARI,32.02.38,PURABAYA,32.02.38.2002,NEGLASARI,7.0,"106""51 56 E",2019.0,725
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131005.0,PAGELARAN,32.02.38,PURABAYA,32.02.38.2003,PAGELARAN,-0 7731 39,112249146.0,2019.0,726
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131007.0,CIMERANG,32.02.38,PURABAYA,32.02.38.2004,CIMERANG,7 3'20''5,106 53'33''E,2019.0,727
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131006.0,CITAMIANG,32.02.38,PURABAYA,32.02.38.2005,CITAMIANG,106.899357,"7'05'70'38""",2019.0,728
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131003.0,MARGALUYU,32.02.38,PURABAYA,32.02.38.2006,MARGALUYU,"7'5'57""5","106'55'23""5",2019.0,729
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202131.0,PURABAYA,3202131002.0,CICUKANG,32.02.38,PURABAYA,32.02.38.2007,CICUKANG,"106'55'46""",7'6'47,2019.0,730
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150002.0,NYALINDUNG,32.02.39,NYALINDUNG,32.02.39.2001,NYALINDUNG,-7.041699,106.943083,2019.0,731
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150009.0,NEGLASARI,32.02.39,NYALINDUNG,32.02.39.2002,NEGLASARI,106.962496,-6.980138,2019.0,732
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150007.0,SUKAMAJU,32.02.39,NYALINDUNG,32.02.39.2003,SUKAMAJU,106.8860647,-0.00445,2019.0,733
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150005.0,BOJONGKALONG,32.02.39,NYALINDUNG,32.02.39.2004,BOJONGKALONG,112249146.0,-773139.0,2019.0,734
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150010.0,CIJANGKAR,32.02.39,NYALINDUNG,32.02.39.2005,CIJANGKAR,106.959189,-6.988098,2019.0,735
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150004.0,MEKARSARI,32.02.39,NYALINDUNG,32.02.39.2006,MEKARSARI,106.952945,-7.017174,2019.0,736
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150008.0,WANGUNREJA,32.02.39,NYALINDUNG,32.02.39.2007,WANGUNREJA,106.5324E,-6.58505,2019.0,737
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150001.0,CISITU,32.02.39,NYALINDUNG,32.02.39.2008,CISITU,10.65.533,10.65.533-E,2019.0,738
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150006.0,BOJONGSARI,32.02.39,NYALINDUNG,32.02.39.2009,BOJONGSARI,106.91724,-7.00006,2019.0,739
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202150.0,NYALINDUNG,3202150003.0,KERTAANGSANA,32.02.39,NYALINDUNG,32.02.39.2010,KERTAANGSANA,106.920827,-7.033086,2019.0,740
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202160.0,GEGERBITUNG,3202160003.0,GEGERBITUNG,32.02.40,GEGERBITUNG,32.02.40.2001,GEGERBITUNG,107025337.0,-6983057.0,2019.0,741
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202160.0,GEGERBITUNG,3202160004.0,CIJUREY,32.02.40,GEGERBITUNG,32.02.40.2002,CIJUREY,106.9935026,-6.974501,2019.0,742
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202160.0,GEGERBITUNG,3202160001.0,CIENGANG,32.02.40,GEGERBITUNG,32.02.40.2003,CIENGANG,106972378.0,-6988205.0,2019.0,743
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202160.0,GEGERBITUNG,3202160005.0,KARANGJAYA,32.02.40,GEGERBITUNG,32.02.40.2004,KARANGJAYA,-6.9782292,107.006068,2019.0,744
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202160.0,GEGERBITUNG,3202160007.0,CARINGIN,32.02.40,GEGERBITUNG,32.02.40.2005,CARINGIN,-6.9675714,107.0365975,2019.0,745
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202160.0,GEGERBITUNG,3202160002.0,SUKAMANAH,32.02.40,GEGERBITUNG,32.02.40.2006,SUKAMANAH,107024588.0,-7024831.0,2019.0,746
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202160.0,GEGERBITUNG,3202160006.0,BUNIWANGI,32.02.40,GEGERBITUNG,32.02.40.2007,BUNIWANGI,-6.9503307,106.996788,2019.0,747
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080010.0,SAGARANTEN,32.02.41,SAGARANTEN,32.02.41.2001,SAGARANTEN,106883066.0,-7.208.945,2019.0,748
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080008.0,CURUGLUHUR,32.02.41,SAGARANTEN,32.02.41.2002,CURUGLUHUR,10685994.0,-721524.0,2019.0,749
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080018.0,CIBAREGBEG,32.02.41,SAGARANTEN,32.02.41.2003,CIBAREGBEG,7.142606,106869896.0,2019.0,750
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080007.0,PASANGGRAHAN,32.02.41,SAGARANTEN,32.02.41.2004,PASANGGRAHAN,106878374.0,-7228574.0,2019.0,751
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080009.0,DATARNANGKA,32.02.41,SAGARANTEN,32.02.41.2005,DATARNANGKA,106 50.41,07 12.02,2019.0,752
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080019.0,PUNCAKMANGGIS,32.02.41,SAGARANTEN,32.02.41.2006,PUNCAKMANGGIS,106.876562,-7.131.861,2019.0,753
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080017.0,HEGARMANAH,32.02.41,SAGARANTEN,32.02.41.2007,HEGARMANAH,106.869.760,-7.187.610,2019.0,754
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080006.0,GUNUNGBENTANG,32.02.41,SAGARANTEN,32.02.41.2008,GUNUNGBENTANG,1069033241.0,-729771018.0,2019.0,755
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080005.0,SINARBENTANG,32.02.41,SAGARANTEN,32.02.41.2009,SINARBENTANG,1065529.0,-71495.0,2019.0,756
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080012.0,CIBITUNG,32.02.41,SAGARANTEN,32.02.41.2010,CIBITUNG,106907499.0,-7212748.0,2019.0,757
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080011.0,MARGALUYU,32.02.41,SAGARANTEN,32.02.41.2011,MARGALUYU,"106.90272,93",-721.345,2019.0,758
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202080.0,SAGARANTEN,3202080020.0,MEKARSARI,32.02.41,SAGARANTEN,32.02.41.2012,MEKARSARI,106.819.782,-7.248.070,2019.0,759
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202082.0,CURUGKEMBAR,3202082002.0,CURUGKEMBAR,32.02.42,CURUGKEMBAR,32.02.42.2001,CURUGKEMBAR,0.0,0.0,2019.0,760
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202082.0,CURUGKEMBAR,3202082001.0,CIMENTENG,32.02.42,CURUGKEMBAR,32.02.42.2002,CIMENTENG,107'21-108'21,6'44-70'83,2019.0,761
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202082.0,CURUGKEMBAR,3202082003.0,TANJUNGSARI,32.02.42,CURUGKEMBAR,32.02.42.2003,TANJUNGSARI,1065723E,71218S,2019.0,762
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202082.0,CURUGKEMBAR,3202082004.0,SINDANGRAJA,32.02.42,CURUGKEMBAR,32.02.42.2004,SINDANGRAJA,7'10'36'5,106'56'47,2019.0,763
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202082.0,CURUGKEMBAR,3202082005.0,MEKARTANJUNG,32.02.42,CURUGKEMBAR,32.02.42.2005,MEKARTANJUNG,106.57.43 E,7.13.13.S,2019.0,764
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202082.0,CURUGKEMBAR,3202082007.0,NAGRAKJAYA,32.02.42,CURUGKEMBAR,32.02.42.2006,NAGRAKJAYA,7174724.0,106914152.0,2019.0,765
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202082.0,CURUGKEMBAR,3202082006.0,BOJONG TUGU,32.02.42,CURUGKEMBAR,32.02.42.2007,BOJONG TUGU,7.11.11S,106.56.10E,2019.0,766
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202070.0,CIDOLOG,3202070001.0,CIDOLOG,32.02.43,CIDOLOG,32.02.43.2001,CIDOLOG,106.838562,-7.317319,2019.0,767
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202070.0,CIDOLOG,3202070004.0,CIPAMINGKIS,32.02.43,CIDOLOG,32.02.43.2002,CIPAMINGKIS,1065026.0,71735.0,2019.0,768
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202070.0,CIDOLOG,3202070003.0,CIKARANG,32.02.43,CIDOLOG,32.02.43.2003,CIKARANG,10689842.0,729661.0,2019.0,769
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202070.0,CIDOLOG,3202070005.0,TEGALLEGA,32.02.43,CIDOLOG,32.02.43.2004,TEGALLEGA,1065014.0,71625.0,2019.0,770
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202070.0,CIDOLOG,3202070002.0,MEKARJAYA,32.02.43,CIDOLOG,32.02.43.2005,MEKARJAYA,106837392.0,-7309479.0,2019.0,771
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202081.0,CIDADAP,3202081003.0,PADASENANG,32.02.44,CIDADAP,32.02.44.2001,PADASENANG,-7.260401,106.938877,2019.0,772
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202081.0,CIDADAP,3202081002.0,CIDADAP,32.02.44,CIDADAP,32.02.44.2002,CIDADAP,106.93772,-7.28922,2019.0,773
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202081.0,CIDADAP,3202081004.0,BANJARSARI,32.02.44,CIDADAP,32.02.44.2003,BANJARSARI,-724216.0,106.695669,2019.0,774
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202081.0,CIDADAP,3202081001.0,HEGARMULYA,32.02.44,CIDADAP,32.02.44.2004,HEGARMULYA,106.8929,-7.317,2019.0,775
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202081.0,CIDADAP,3202081005.0,TENJOLAUT,32.02.44,CIDADAP,32.02.44.2005,TENJOLAUT,-72025.0,106.5224,2019.0,776
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202081.0,CIDADAP,3202081006.0,MEKARTANI,32.02.44,CIDADAP,32.02.44.2006,MEKARTANI,-7.307662,106.932798,2019.0,777
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202060.0,TEGALBULEUD,3202060003.0,TEGALBULEUD,32.02.45,TEGALBULEUD,32.02.45.2001,TEGALBULEUD,112249146.0,773139.0,2019.0,778
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202060.0,TEGALBULEUD,3202060007.0,BANGBAYANG,32.02.45,TEGALBULEUD,32.02.45.2002,BANGBAYANG,716452.0,10647562.0,2019.0,779
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202060.0,TEGALBULEUD,3202060001.0,SUMBERJAYA,32.02.45,TEGALBULEUD,32.02.45.2003,SUMBERJAYA,0.0,0.0,2019.0,780
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202060.0,TEGALBULEUD,3202060004.0,CALINGCING,32.02.45,TEGALBULEUD,32.02.45.2004,CALINGCING,0.0,0.0,2019.0,781
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202060.0,TEGALBULEUD,3202060006.0,NANGELA,32.02.45,TEGALBULEUD,32.02.45.2005,NANGELA,1064155E,72045S,2019.0,782
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202060.0,TEGALBULEUD,3202060005.0,RAMBAY,32.02.45,TEGALBULEUD,32.02.45.2006,RAMBAY,0.0,0.0,2019.0,783
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202060.0,TEGALBULEUD,3202060002.0,BUNIASIH,32.02.45,TEGALBULEUD,32.02.45.2007,BUNIASIH,725195.0,1064247E,2019.0,784
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202060.0,TEGALBULEUD,3202060008.0,SIRNAMEKAR,32.02.45,TEGALBULEUD,32.02.45.2008,SIRNAMEKAR,0.0,0.0,2019.0,785
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202041.0,CIMANGGU,3202041002.0,CIMANGGU,32.02.46,CIMANGGU,32.02.46.2001,CIMANGGU,7'15'2.8116,"106'40'21.27""",2019.0,786
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202041.0,CIMANGGU,3202041003.0,SUKAMAJU,32.02.46,CIMANGGU,32.02.46.2002,SUKAMAJU,106.683.557,-72.51772,2019.0,787
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202041.0,CIMANGGU,3202041004.0,SUKAJADI,32.02.46,CIMANGGU,32.02.46.2003,SUKAJADI,10666248.0,-723026.0,2019.0,788
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202041.0,CIMANGGU,3202041005.0,KARANGMEKAR,32.02.46,CIMANGGU,32.02.46.2004,KARANGMEKAR,7'15'2.8116,"106'40'21.27""",2019.0,789
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202041.0,CIMANGGU,3202041001.0,BOREGAHINDAH,32.02.46,CIMANGGU,32.02.46.2005,BOREGAHINDAH,-7.266824,106.651596,2019.0,790
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202041.0,CIMANGGU,3202041006.0,SUKAMANAH,32.02.46,CIMANGGU,32.02.46.2006,SUKAMANAH,107.0,-7264683.0,2019.0,791
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202221.0,CIAMBAR,3202221002.0,CIAMBAR,32.02.47,CIAMBAR,32.02.47.2001,CIAMBAR,106.783,-6.823,2019.0,792
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202221.0,CIAMBAR,3202221003.0,GINANJAR,32.02.47,CIAMBAR,32.02.47.2002,GINANJAR,-6820.0,106801.0,2019.0,793
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202221.0,CIAMBAR,3202221004.0,WANGUNJAYA,32.02.47,CIAMBAR,32.02.47.2003,WANGUNJAYA,-64751.0,1064739.0,2019.0,794
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202221.0,CIAMBAR,3202221001.0,MUNJUL,32.02.47,CIAMBAR,32.02.47.2004,MUNJUL,106.473,-6.503,2019.0,795
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202221.0,CIAMBAR,3202221006.0,AMBARJAYA,32.02.47,CIAMBAR,32.02.47.2005,AMBARJAYA,"-6, 481718417",106480203.0,2019.0,796
32.0,JAWA BARAT,3202.0,KABUPATEN SUKABUMI,3202221.0,CIAMBAR,3202221005.0,CIBUNARJAYA,32.02.47,CIAMBAR,32.02.47.2006,CIBUNARJAYA,106.774,-6.835,2019.0,797
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203200.0,CIANJUR,3203200011.0,BABAKAN KARET,32.03.01,CIANJUR,32.03.01.2001,BABAKAN KARET,107.133.884,-6808453.0,2019.0,798
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203200.0,CIANJUR,3203200001.0,NAGRAK,32.03.01,CIANJUR,32.03.01.2002,NAGRAK,107.115.622,-68.3070534,2019.0,799
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203200.0,CIANJUR,3203200002.0,SUKAMAJU,32.03.01,CIANJUR,32.03.01.2003,SUKAMAJU,107144000000.0,-683739111.0,2019.0,800
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203200.0,CIANJUR,3203200010.0,MEKARSARI,32.03.01,CIANJUR,32.03.01.2004,MEKARSARI,"6'48'50"" S","107'7'6"" E",2019.0,801
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203200.0,CIANJUR,3203200009.0,LIMBANGANSARI,32.03.01,CIANJUR,32.03.01.2005,LIMBANGANSARI,"6'48'57"" S","107'7'25"" E",2019.0,802
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130012.0,JAMBUDIPA,32.03.02,WARUNGKONDANG,32.03.02.2002,JAMBUDIPA,"6O51'57"" 5","107O5'9"" E",2019.0,803
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130002.0,CISARANDI,32.03.02,WARUNGKONDANG,32.03.02.2006,CISARANDI,107.101967 BT,6O52'14'5,2019.0,804
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130004.0,CIKAROYA,32.03.02,WARUNGKONDANG,32.03.02.2007,CIKAROYA,107.101967 BT,-6.888882LS,2019.0,805
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130015.0,BUNIKASIH,32.03.02,WARUNGKONDANG,32.03.02.2008,BUNIKASIH,"107'06'0""E","6'05'1'19""5",2019.0,806
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130018.0,CIWALEN,32.03.02,WARUNGKONDANG,32.03.02.2009,CIWALEN,6051'19'5 - 10706',6051'19'5 - 10706',2019.0,807
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130014.0,TEGALLEGA,32.03.02,WARUNGKONDANG,32.03.02.2010,TEGALLEGA,"107'02,57'E",6'050 42'5,2019.0,808
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130019.0,SUKAWANGI,32.03.02,WARUNGKONDANG,32.03.02.2011,SUKAWANGI,107.0828897.15E,6.8472824S,2019.0,809
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130016.0,BUNISARI,32.03.02,WARUNGKONDANG,32.03.02.2014,BUNISARI,0.0,0.0,2019.0,810
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130003.0,SUKAMULYA,32.03.02,WARUNGKONDANG,32.03.02.2016,SUKAMULYA,107.05.9E,6051.57.5,2019.0,811
32.0,JAWA BARAT,3203.0,KABUPATEN CIANJUR,3203130.0,WARUNGKONDANG,3203130017.0,CIEUNDEUR,32.03.02,WARUNGKONDANG,32.03.02.2017,CIEUNDEUR,"107O6'38"" E",6O52'14'5,2019.0,812
